DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
2013-01-01,2013,1,1,IGP12_IPAMG2D12,2013-01-01T00:00:00-02:00,0.23
2013-02-01,2013,1,2,IGP12_IPAMG2D12,2013-02-01T00:00:00-02:00,0.27
2013-03-01,2013,1,3,IGP12_IPAMG2D12,2013-03-01T00:00:00-03:00,0.11
2013-04-01,2013,1,4,IGP12_IPAMG2D12,2013-04-01T00:00:00-03:00,0.11
2013-05-01,2013,1,5,IGP12_IPAMG2D12,2013-05-01T00:00:00-03:00,-0.2
2013-06-01,2013,1,6,IGP12_IPAMG2D12,2013-06-01T00:00:00-03:00,0.6
2013-07-01,2013,1,7,IGP12_IPAMG2D12,2013-07-01T00:00:00-03:00,0.24
2013-08-01,2013,1,8,IGP12_IPAMG2D12,2013-08-01T00:00:00-03:00,0.1
2013-09-01,2013,1,9,IGP12_IPAMG2D12,2013-09-01T00:00:00-03:00,1.93
2013-10-01,2013,1,10,IGP12_IPAMG2D12,2013-10-01T00:00:00-03:00,1.2
2013-11-01,2013,1,11,IGP12_IPAMG2D12,2013-11-01T00:00:00-02:00,0.22
2013-12-01,2013,1,12,IGP12_IPAMG2D12,2013-12-01T00:00:00-02:00,0.56
2014-01-01,2014,1,1,IGP12_IPAMG2D12,2014-01-01T00:00:00-02:00,0.36
2014-02-01,2014,1,2,IGP12_IPAMG2D12,2014-02-01T00:00:00-02:00,0.06
2014-03-01,2014,1,3,IGP12_IPAMG2D12,2014-03-01T00:00:00-03:00,1.87
2014-04-01,2014,1,4,IGP12_IPAMG2D12,2014-04-01T00:00:00-03:00,0.91
2014-05-01,2014,1,5,IGP12_IPAMG2D12,2014-05-01T00:00:00-03:00,-0.45
2014-06-01,2014,1,6,IGP12_IPAMG2D12,2014-06-01T00:00:00-03:00,-1.33
2014-07-01,2014,1,7,IGP12_IPAMG2D12,2014-07-01T00:00:00-03:00,-0.94
2014-08-01,2014,1,8,IGP12_IPAMG2D12,2014-08-01T00:00:00-03:00,-0.57
2014-09-01,2014,1,9,IGP12_IPAMG2D12,2014-09-01T00:00:00-03:00,0.32
2014-10-01,2014,1,10,IGP12_IPAMG2D12,2014-10-01T00:00:00-03:00,0.03
2014-11-01,2014,1,11,IGP12_IPAMG2D12,2014-11-01T00:00:00-02:00,0.93
2014-12-01,2014,1,12,IGP12_IPAMG2D12,2014-12-01T00:00:00-02:00,0.71
2015-01-01,2015,1,1,IGP12_IPAMG2D12,2015-01-01T00:00:00-02:00,0.37
2015-02-01,2015,1,2,IGP12_IPAMG2D12,2015-02-01T00:00:00-02:00,-0.22
2015-03-01,2015,1,3,IGP12_IPAMG2D12,2015-03-01T00:00:00-03:00,0.75
2015-04-01,2015,1,4,IGP12_IPAMG2D12,2015-04-01T00:00:00-03:00,1.41
2015-05-01,2015,1,5,IGP12_IPAMG2D12,2015-05-01T00:00:00-03:00,0.39
2015-06-01,2015,1,6,IGP12_IPAMG2D12,2015-06-01T00:00:00-03:00,0.35
2015-07-01,2015,1,7,IGP12_IPAMG2D12,2015-07-01T00:00:00-03:00,0.76
2015-08-01,2015,1,8,IGP12_IPAMG2D12,2015-08-01T00:00:00-03:00,0.01
2015-09-01,2015,1,9,IGP12_IPAMG2D12,2015-09-01T00:00:00-03:00,0.89
2015-10-01,2015,1,10,IGP12_IPAMG2D12,2015-10-01T00:00:00-03:00,2.63
2015-11-01,2015,1,11,IGP12_IPAMG2D12,2015-11-01T00:00:00-02:00,1.88
2015-12-01,2015,1,12,IGP12_IPAMG2D12,2015-12-01T00:00:00-02:00,0.41
2016-01-01,2016,1,1,IGP12_IPAMG2D12,2016-01-01T00:00:00-02:00,0.82
2016-02-01,2016,1,2,IGP12_IPAMG2D12,2016-02-01T00:00:00-02:00,1.39
2016-03-01,2016,1,3,IGP12_IPAMG2D12,2016-03-01T00:00:00-03:00,0.39
2016-04-01,2016,1,4,IGP12_IPAMG2D12,2016-04-01T00:00:00-03:00,0.29
2016-05-01,2016,1,5,IGP12_IPAMG2D12,2016-05-01T00:00:00-03:00,0.75
2016-06-01,2016,1,6,IGP12_IPAMG2D12,2016-06-01T00:00:00-03:00,1.81
2016-07-01,2016,1,7,IGP12_IPAMG2D12,2016-07-01T00:00:00-03:00,0.15
2016-08-01,2016,1,8,IGP12_IPAMG2D12,2016-08-01T00:00:00-03:00,-0.01
2016-09-01,2016,1,9,IGP12_IPAMG2D12,2016-09-01T00:00:00-03:00,0.3
2016-10-01,2016,1,10,IGP12_IPAMG2D12,2016-10-01T00:00:00-03:00,0.19
2016-11-01,2016,1,11,IGP12_IPAMG2D12,2016-11-01T00:00:00-02:00,-0.08
2016-12-01,2016,1,12,IGP12_IPAMG2D12,2016-12-01T00:00:00-02:00,0.53
2017-01-01,2017,1,1,IGP12_IPAMG2D12,2017-01-01T00:00:00-02:00,0.91
2017-02-01,2017,1,2,IGP12_IPAMG2D12,2017-02-01T00:00:00-02:00,-0.15
2017-03-01,2017,1,3,IGP12_IPAMG2D12,2017-03-01T00:00:00-03:00,-0.08
2017-04-01,2017,1,4,IGP12_IPAMG2D12,2017-04-01T00:00:00-03:00,-1.6
2017-05-01,2017,1,5,IGP12_IPAMG2D12,2017-05-01T00:00:00-03:00,-1.45
2017-06-01,2017,1,6,IGP12_IPAMG2D12,2017-06-01T00:00:00-03:00,-1.16
2017-07-01,2017,1,7,IGP12_IPAMG2D12,2017-07-01T00:00:00-03:00,-1.14
2017-08-01,2017,1,8,IGP12_IPAMG2D12,2017-08-01T00:00:00-03:00,-0.14
2017-09-01,2017,1,9,IGP12_IPAMG2D12,2017-09-01T00:00:00-03:00,0.63
2017-10-01,2017,1,10,IGP12_IPAMG2D12,2017-10-01T00:00:00-03:00,0.36
2017-11-01,2017,1,11,IGP12_IPAMG2D12,2017-11-01T00:00:00-02:00,0.43
2017-12-01,2017,1,12,IGP12_IPAMG2D12,2017-12-01T00:00:00-02:00,1.2
2018-01-01,2018,1,1,IGP12_IPAMG2D12,2018-01-01T00:00:00-02:00,1.07
2018-02-01,2018,1,2,IGP12_IPAMG2D12,2018-02-01T00:00:00-02:00,-0.13
2018-03-01,2018,1,3,IGP12_IPAMG2D12,2018-03-01T00:00:00-03:00,0.83
2018-04-01,2018,1,4,IGP12_IPAMG2D12,2018-04-01T00:00:00-03:00,0.46
2018-05-01,2018,1,5,IGP12_IPAMG2D12,2018-05-01T00:00:00-03:00,1.71
2018-06-01,2018,1,6,IGP12_IPAMG2D12,2018-06-01T00:00:00-03:00,2.24
2018-07-01,2018,1,7,IGP12_IPAMG2D12,2018-07-01T00:00:00-03:00,0.52
2018-08-01,2018,1,8,IGP12_IPAMG2D12,2018-08-01T00:00:00-03:00,0.95
2018-09-01,2018,1,9,IGP12_IPAMG2D12,2018-09-01T00:00:00-03:00,1.95
2018-10-01,2018,1,10,IGP12_IPAMG2D12,2018-10-01T00:00:00-03:00,1.24
2018-11-01,2018,1,11,IGP12_IPAMG2D12,2018-11-01T00:00:00-03:00,-0.62
2018-12-01,2018,1,12,IGP12_IPAMG2D12,2018-12-01T00:00:00-02:00,-1.74
2019-01-01,2019,1,1,IGP12_IPAMG2D12,2019-01-01T00:00:00-02:00,-0.26
2019-02-01,2019,1,2,IGP12_IPAMG2D12,2019-02-01T00:00:00-02:00,0.73
2019-03-01,2019,1,3,IGP12_IPAMG2D12,2019-03-01T00:00:00-03:00,1.41
2019-04-01,2019,1,4,IGP12_IPAMG2D12,2019-04-01T00:00:00-03:00,0.89
2019-05-01,2019,1,5,IGP12_IPAMG2D12,2019-05-01T00:00:00-03:00,0.72
2019-06-01,2019,1,6,IGP12_IPAMG2D12,2019-06-01T00:00:00-03:00,1.15
2019-07-01,2019,1,7,IGP12_IPAMG2D12,2019-07-01T00:00:00-03:00,0.62
2019-08-01,2019,1,8,IGP12_IPAMG2D12,2019-08-01T00:00:00-03:00,-1.11
2019-09-01,2019,1,9,IGP12_IPAMG2D12,2019-09-01T00:00:00-03:00,-0.52
2019-10-01,2019,1,10,IGP12_IPAMG2D12,2019-10-01T00:00:00-03:00,1.29
2019-11-01,2019,1,11,IGP12_IPAMG2D12,2019-11-01T00:00:00-03:00,-0.06
2019-12-01,2019,1,12,IGP12_IPAMG2D12,2019-12-01T00:00:00-03:00,2.85
2020-01-01,2020,1,1,IGP12_IPAMG2D12,2020-01-01T00:00:00-03:00,0.67
2020-02-01,2020,1,2,IGP12_IPAMG2D12,2020-02-01T00:00:00-03:00,-0.15
2020-03-01,2020,1,3,IGP12_IPAMG2D12,2020-03-01T00:00:00-03:00,1.41
2020-04-01,2020,1,4,IGP12_IPAMG2D12,2020-04-01T00:00:00-03:00,1.36
2020-05-01,2020,1,5,IGP12_IPAMG2D12,2020-05-01T00:00:00-03:00,0.18
2020-06-01,2020,1,6,IGP12_IPAMG2D12,2020-06-01T00:00:00-03:00,2.2
2020-07-01,2020,1,7,IGP12_IPAMG2D12,2020-07-01T00:00:00-03:00,2.72
2020-08-01,2020,1,8,IGP12_IPAMG2D12,2020-08-01T00:00:00-03:00,3.15
2020-09-01,2020,1,9,IGP12_IPAMG2D12,2020-09-01T00:00:00-03:00,6.36
2020-10-01,2020,1,10,IGP12_IPAMG2D12,2020-10-01T00:00:00-03:00,3.75
2020-11-01,2020,1,11,IGP12_IPAMG2D12,2020-11-01T00:00:00-03:00,3.98
2020-12-01,2020,1,12,IGP12_IPAMG2D12,2020-12-01T00:00:00-03:00,1.17
2021-01-01,2021,1,1,IGP12_IPAMG2D12,2021-01-01T00:00:00-03:00,3.08
2021-02-01,2021,1,2,IGP12_IPAMG2D12,2021-02-01T00:00:00-03:00,2.98
